Uniprot_AC,AFDB_Status,AFDB_pLDDT
A0A524DMV4,Found (pLDDT missing),
A0A524DMW6,Found (pLDDT missing),
A0A524DMT1,Found (pLDDT missing),
A0A524DMT8,Found (pLDDT missing),
A0A524DMY6,Found (pLDDT missing),
A0A524DMU1,Found (pLDDT missing),
A0A524DMU9,Found (pLDDT missing),
A0A524DMU6,Found (pLDDT missing),
A0A524DMU4,Found (pLDDT missing),
A0A524DMU2,Found (pLDDT missing),
A0A524DMW0,Found (pLDDT missing),
A0A524DMX4,Found (pLDDT missing),
A0A524DMU0,Found (pLDDT missing),
A0A524DMW2,Found (pLDDT missing),
A0A524DMZ5,Found (pLDDT missing),
A0A524DMV2,Found (pLDDT missing),
A0A524DMV7,Found (pLDDT missing),
A0A524DMV0,Found (pLDDT missing),
A0A524DMU8,Found (pLDDT missing),
A0A524DMX0,Found (pLDDT missing),
A0A524DMY2,Found (pLDDT missing),
A0A524DMU7,Found (pLDDT missing),
A0A524DN07,Found (pLDDT missing),
A0A524DMW9,Found (pLDDT missing),
A0A524DMX2,Found (pLDDT missing),
A0A524DMV9,Found (pLDDT missing),
A0A524DMW1,Found (pLDDT missing),
A0A524DMZ2,Found (pLDDT missing),
A0A524DMZ0,Found (pLDDT missing),
A0A524DMV6,Found (pLDDT missing),
A0A524DMY9,Found (pLDDT missing),
A0A524DMW8,Found (pLDDT missing),
A0A524DMX6,Found (pLDDT missing),
A0A524DMX8,Found (pLDDT missing),
A0A524DMX1,Found (pLDDT missing),
A0A524DMW7,Found (pLDDT missing),
A0A524DN02,Found (pLDDT missing),
A0A524DMZ9,Found (pLDDT missing),
A0A524DMW4,Found (pLDDT missing),
A0A524DMZ7,Found (pLDDT missing),
A0A524DN24,Found (pLDDT missing),
A0A524DMY0,Found (pLDDT missing),
A0A524DMY7,Found (pLDDT missing),
A0A524DMY3,Found (pLDDT missing),
A0A524DMY1,Found (pLDDT missing),
A0A524DMX5,Found (pLDDT missing),
A0A524DN11,Found (pLDDT missing),
A0A524DN08,Found (pLDDT missing),
A0A524DMX7,Found (pLDDT missing),
A0A524DN06,Found (pLDDT missing),
A0A524DMZ8,Found (pLDDT missing),
A0A524DMZ3,Found (pLDDT missing),
A0A524DMY4,Found (pLDDT missing),
A0A524DN23,Found (pLDDT missing),
A0A524DN15,Found (pLDDT missing),
A0A524DMY5,Found (pLDDT missing),
A0A524DN13,Found (pLDDT missing),
A0A524DN38,Found (pLDDT missing),
A0A524DN00,Found (pLDDT missing),
A0A524DN04,Found (pLDDT missing),
A0A524DN03,Found (pLDDT missing),
A0A524DMZ6,Found (pLDDT missing),
A0A524DMZ4,Found (pLDDT missing),
A0A524DN34,Found (pLDDT missing),
A0A524DN21,Found (pLDDT missing),
A0A524DN01,Found (pLDDT missing),
A0A524DN47,Found (pLDDT missing),
A0A524DN05,Found (pLDDT missing),
A0A524DN16,Found (pLDDT missing),
A0A524DN19,Found (pLDDT missing),
A0A524DN10,Found (pLDDT missing),
A0A524DN40,Found (pLDDT missing),
A0A524DN32,Found (pLDDT missing),
A0A524DN17,Found (pLDDT missing),
A0A524DN31,Found (pLDDT missing),
A0A524DN55,Found (pLDDT missing),
A0A524DN14,Found (pLDDT missing),
A0A524DN26,Found (pLDDT missing),
A0A524DN29,Found (pLDDT missing),
A0A524DN22,Found (pLDDT missing),
A0A524DN12,Found (pLDDT missing),
A0A524DN50,Found (pLDDT missing),
A0A524DN41,Found (pLDDT missing),
A0A524DN28,Found (pLDDT missing),
A0A524DN43,Found (pLDDT missing),
A0A524DN66,Found (pLDDT missing),
A0A524DN27,Found (pLDDT missing),
A0A524DN35,Found (pLDDT missing),
A0A524DN36,Found (pLDDT missing),
A0A524DN30,Found (pLDDT missing),
A0A524DN25,Found (pLDDT missing),
A0A524DN56,Found (pLDDT missing),
A0A524DN48,Found (pLDDT missing),
A0A524DN39,Found (pLDDT missing),
A0A524DN52,Found (pLDDT missing),
A0A524DN70,Found (pLDDT missing),
A0A524DN68,Found (pLDDT missing),
A0A524DN53,Found (pLDDT missing),
A0A524DN46,Found (pLDDT missing),
A0A524DN37,Found (pLDDT missing),
A0A524DN42,Found (pLDDT missing),
A0A524DN61,Found (pLDDT missing),
A0A524DN57,Found (pLDDT missing),
A0A524DN45,Found (pLDDT missing),
A0A524DN60,Found (pLDDT missing),
A0A524DN80,Found (pLDDT missing),
A0A524DN79,Found (pLDDT missing),
A0A524DN63,Found (pLDDT missing),
A0A524DN58,Found (pLDDT missing),
A0A524DN44,Found (pLDDT missing),
A0A524DN51,Found (pLDDT missing),
A0A524DN71,Found (pLDDT missing),
A0A524DN69,Found (pLDDT missing),
A0A524DN54,Found (pLDDT missing),
A0A524DN76,Found (pLDDT missing),
A0A524DN88,Found (pLDDT missing),
A0A524DN74,Found (pLDDT missing),
A0A524DN64,Found (pLDDT missing),
A0A524DN49,Found (pLDDT missing),
A0A524DN59,Found (pLDDT missing),
A0A524DN81,Found (pLDDT missing),
A0A524DN77,Found (pLDDT missing),
A0A524DN62,Found (pLDDT missing),
A0A524DN89,Found (pLDDT missing),
A0A524DN95,Found (pLDDT missing),
A0A524DN97,Found (pLDDT missing),
A0A524DN85,Found (pLDDT missing),
A0A524DN78,Found (pLDDT missing),
A0A524DN67,Found (pLDDT missing),
A0A524DN92,Found (pLDDT missing),
A0A524DN91,Found (pLDDT missing),
A0A524DN75,Found (pLDDT missing),
A0A524DN98,Found (pLDDT missing),
A0A524DNA9,Found (pLDDT missing),
A0A524DNA6,Found (pLDDT missing),
A0A524DN94,Found (pLDDT missing),
A0A524DN86,Found (pLDDT missing),
A0A524DN72,Found (pLDDT missing),
A0A524DN73,Found (pLDDT missing),
A0A524DNA3,Found (pLDDT missing),
A0A524DN99,Found (pLDDT missing),
A0A524DN82,Found (pLDDT missing),
A0A524DNA4,Found (pLDDT missing),
A0A524DNB3,Found (pLDDT missing),
A0A524DNA5,Found (pLDDT missing),
A0A524DN83,Found (pLDDT missing),
A0A524DN84,Found (pLDDT missing),
A0A524DNB4,Found (pLDDT missing),
A0A524DNA7,Found (pLDDT missing),
A0A524DN90,Found (pLDDT missing),
A0A524DNB0,Found (pLDDT missing),
A0A524DNC4,Found (pLDDT missing),
A0A524DNC3,Found (pLDDT missing),
A0A524DNC0,Found (pLDDT missing),
A0A524DNA8,Found (pLDDT missing),
A0A524DNA0,Found (pLDDT missing),
A0A524DN93,Found (pLDDT missing),
A0A524DNC1,Found (pLDDT missing),
A0A524DNB7,Found (pLDDT missing),
A0A524DNA2,Found (pLDDT missing),
A0A524DND0,Found (pLDDT missing),
A0A524DND5,Found (pLDDT missing),
A0A524DND1,Found (pLDDT missing),
A0A524DNC6,Found (pLDDT missing),
A0A524DNB9,Found (pLDDT missing),
A0A524DNB2,Found (pLDDT missing),
A0A524DNC9,Found (pLDDT missing),
A0A524DNC8,Found (pLDDT missing),
A0A524DNB5,Found (pLDDT missing),
A0A524DNE0,Found (pLDDT missing),
A0A524DNE7,Found (pLDDT missing),
A0A524DNE1,Found (pLDDT missing),
A0A524DND7,Found (pLDDT missing),
A0A524DNC5,Found (pLDDT missing),
A0A524DNB1,Found (pLDDT missing),
A0A524DND4,Found (pLDDT missing),
A0A524DND3,Found (pLDDT missing),
A0A524DNC2,Found (pLDDT missing),
A0A524DNF0,Found (pLDDT missing),
A0A524DNF6,Found (pLDDT missing),
A0A524DNF4,Found (pLDDT missing),
A0A524DNE4,Found (pLDDT missing),
A0A524DND2,Found (pLDDT missing),
A0A524DNE9,Found (pLDDT missing),
A0A524DNE3,Found (pLDDT missing),
A0A524DND6,Found (pLDDT missing),
A0A524DNG2,Found (pLDDT missing),
A0A524DNG7,Found (pLDDT missing),
A0A524DNG5,Found (pLDDT missing),
A0A524DNF1,Found (pLDDT missing),
A0A524DND9,Found (pLDDT missing),
A0A524DNE2,Found (pLDDT missing),
A0A524DNF8,Found (pLDDT missing),
A0A524DNF2,Found (pLDDT missing),
A0A524DNE5,Found (pLDDT missing),
A0A524DNH0,Found (pLDDT missing),
A0A524DNH7,Found (pLDDT missing),
A0A524DNH3,Found (pLDDT missing),
A0A524DNH4,Found (pLDDT missing),
A0A524DNF9,Found (pLDDT missing),
A0A524DNE6,Found (pLDDT missing),
A0A524DNE8,Found (pLDDT missing),
A0A524DNG6,Found (pLDDT missing),
A0A524DNF3,Found (pLDDT missing),
A0A524DNI1,Found (pLDDT missing),
A0A524DNI8,Found (pLDDT missing),
A0A524DNI0,Found (pLDDT missing),
A0A524DNI5,Found (pLDDT missing),
A0A524DNG9,Found (pLDDT missing),
A0A524DNF7,Found (pLDDT missing),
A0A524DNF5,Found (pLDDT missing),
A0A524DNG8,Found (pLDDT missing),
A0A524DNG3,Found (pLDDT missing),
A0A524DNJ0,Found (pLDDT missing),
A0A524DNK0,Found (pLDDT missing),
A0A524DNJ5,Found (pLDDT missing),
A0A524DNH9,Found (pLDDT missing),
A0A524DNH8,Found (pLDDT missing),
A0A524DNG4,Found (pLDDT missing),
A0A524DNI2,Found (pLDDT missing),
A0A524DNH6,Found (pLDDT missing),
A0A524DNH1,Found (pLDDT missing),
A0A524DNK1,Found (pLDDT missing),
A0A524DNK9,Found (pLDDT missing),
A0A524DNJ9,Found (pLDDT missing),
A0A524DNK7,Found (pLDDT missing),
A0A524DNJ1,Found (pLDDT missing),
A0A524DNI7,Found (pLDDT missing),
A0A524DNH5,Found (pLDDT missing),
A0A524DNJ2,Found (pLDDT missing),
A0A524DNI4,Found (pLDDT missing),
A0A524DNI3,Found (pLDDT missing),
A0A524DNL2,Found (pLDDT missing),
A0A524DNL9,Found (pLDDT missing),
A0A524DNK8,Found (pLDDT missing),
A0A524DNL5,Found (pLDDT missing),
A0A524DNJ8,Found (pLDDT missing),
A0A524DNJ6,Found (pLDDT missing),
A0A524DNI6,Found (pLDDT missing),
A0A524DNK3,Found (pLDDT missing),
A0A524DNJ4,Found (pLDDT missing),
A0A524DNM3,Found (pLDDT missing),
A0A524DNM7,Found (pLDDT missing),
A0A524DNN4,Found (pLDDT missing),
A0A524DNL0,Found (pLDDT missing),
A0A524DNK6,Found (pLDDT missing),
A0A524DNJ7,Found (pLDDT missing),
A0A524DNL3,Found (pLDDT missing),
A0A524DNK4,Found (pLDDT missing),
A0A524DNK2,Found (pLDDT missing),
A0A524DNN2,Found (pLDDT missing),
A0A524DNN1,Found (pLDDT missing),
A0A524DNP2,Found (pLDDT missing),
A0A524DNL7,Found (pLDDT missing),
A0A524DNK5,Found (pLDDT missing),
A0A524DNM4,Found (pLDDT missing),
A0A524DNL8,Found (pLDDT missing),
A0A524DNL1,Found (pLDDT missing),
A0A524DNP1,Found (pLDDT missing),
A0A524DNP8,Found (pLDDT missing),
A0A524DNP3,Found (pLDDT missing),
A0A524DNQ9,Found (pLDDT missing),
A0A524DNM8,Found (pLDDT missing),
A0A524DNM6,Found (pLDDT missing),
A0A524DNL4,Found (pLDDT missing),
A0A524DNN0,Found (pLDDT missing),
A0A524DNM2,Found (pLDDT missing),
A0A524DNM1,Found (pLDDT missing),
A0A524DNQ1,Found (pLDDT missing),
A0A524DNR2,Found (pLDDT missing),
A0A524DNQ4,Found (pLDDT missing),
A0A524DNN7,Found (pLDDT missing),
A0A524DNM5,Found (pLDDT missing),
A0A524DNP0,Found (pLDDT missing),
A0A524DNN6,Found (pLDDT missing),
A0A524DNM9,Found (pLDDT missing),
A0A524DNQ7,Found (pLDDT missing),
A0A524DNS2,Found (pLDDT missing),
A0A524DNR6,Found (pLDDT missing),
A0A524DNS9,Found (pLDDT missing),
A0A524DNP7,Found (pLDDT missing),
A0A524DNP4,Found (pLDDT missing),
A0A524DNN5,Found (pLDDT missing),
A0A524DNP6,Found (pLDDT missing),
A0A524DNN8,Found (pLDDT missing),
A0A524DNR8,Found (pLDDT missing),
A0A524DNT0,Found (pLDDT missing),
A0A524DNS1,Found (pLDDT missing),
A0A524DNT9,Found (pLDDT missing),
A0A524DNQ6,Found (pLDDT missing),
A0A524DNQ2,Found (pLDDT missing),
A0A524DNP5,Found (pLDDT missing),
A0A524DNQ8,Found (pLDDT missing),
A0A524DNQ5,Found (pLDDT missing),
A0A524DNQ0,Found (pLDDT missing),
A0A524DNS7,Found (pLDDT missing),
A0A524DNU0,Found (pLDDT missing),
A0A524DNT3,Found (pLDDT missing),
A0A524DNR1,Found (pLDDT missing),
A0A524DNR4,Found (pLDDT missing),
A0A524DNQ3,Found (pLDDT missing),
A0A524DNR5,Found (pLDDT missing),
A0A524DNR0,Found (pLDDT missing),
A0A524DNR7,Found (pLDDT missing),
A0A524DNT7,Found (pLDDT missing),
A0A524DNU5,Found (pLDDT missing),
A0A524DNV3,Found (pLDDT missing),
A0A524DNS8,Found (pLDDT missing),
A0A524DNR3,Found (pLDDT missing),
A0A524DNS3,Found (pLDDT missing),
A0A524DNR9,Found (pLDDT missing),
A0A524DNS5,Found (pLDDT missing),
A0A524DNU3,Found (pLDDT missing),
A0A524DNV1,Found (pLDDT missing),
A0A524DNW3,Found (pLDDT missing),
A0A524DNW5,Found (pLDDT missing),
A0A524DNT6,Found (pLDDT missing),
A0A524DNT2,Found (pLDDT missing),
A0A524DNS6,Found (pLDDT missing),
A0A524DNT4,Found (pLDDT missing),
A0A524DNT1,Found (pLDDT missing),
A0A524DNT5,Found (pLDDT missing),
A0A524DNV5,Found (pLDDT missing),
A0A524DNW1,Found (pLDDT missing),
A0A524DNX1,Found (pLDDT missing),
A0A524DNX8,Found (pLDDT missing),
A0A524DNV0,Found (pLDDT missing),
A0A524DNU2,Found (pLDDT missing),
A0A524DNU8,Found (pLDDT missing),
A0A524DNU1,Found (pLDDT missing),
A0A524DNU6,Found (pLDDT missing),
A0A524DNW7,Found (pLDDT missing),
A0A524DNW9,Found (pLDDT missing),
A0A524DNY0,Found (pLDDT missing),
A0A524DNY6,Found (pLDDT missing),
A0A524DNW0,Found (pLDDT missing),
A0A524DNV4,Found (pLDDT missing),
A0A524DNU4,Found (pLDDT missing),
A0A524DNV7,Found (pLDDT missing),
A0A524DNU9,Found (pLDDT missing),
A0A524DNV6,Found (pLDDT missing),
A0A524DNX2,Found (pLDDT missing),
A0A524DNX3,Found (pLDDT missing),
A0A524DNY4,Found (pLDDT missing),
A0A524DNZ8,Found (pLDDT missing),
A0A524DNX7,Found (pLDDT missing),
A0A524DNW2,Found (pLDDT missing),
A0A524DNV2,Found (pLDDT missing),
A0A524DNV9,Found (pLDDT missing),
A0A524DNW6,Found (pLDDT missing),
A0A524DNY7,Found (pLDDT missing),
A0A524DNY2,Found (pLDDT missing),
A0A524DNZ3,Found (pLDDT missing),
A0A524DP17,Found (pLDDT missing),
A0A524DNZ5,Found (pLDDT missing),
A0A524DNX0,Found (pLDDT missing),
A0A524DNW4,Found (pLDDT missing),
A0A524DNX6,Found (pLDDT missing),
A0A524DNX9,Found (pLDDT missing),
A0A524DNY1,Found (pLDDT missing),
A0A524DNZ2,Found (pLDDT missing),
A0A524DNY5,Found (pLDDT missing),
A0A524DP01,Found (pLDDT missing),
A0A524DP27,Found (pLDDT missing),
A0A524DP14,Found (pLDDT missing),
A0A524DNX4,Found (pLDDT missing),
A0A524DNX5,Found (pLDDT missing),
A0A524DNY3,Found (pLDDT missing),
A0A524DNY9,Found (pLDDT missing),
A0A524DNZ7,Found (pLDDT missing),
A0A524DP02,Found (pLDDT missing),
A0A524DNZ6,Found (pLDDT missing),
A0A524DP37,Found (pLDDT missing),
A0A524DP26,Found (pLDDT missing),
A0A524DNY8,Found (pLDDT missing),
A0A524DNZ0,Found (pLDDT missing),
A0A524DP00,Found (pLDDT missing),
A0A524DNZ1,Found (pLDDT missing),
A0A524DP06,Found (pLDDT missing),
A0A524DP07,Found (pLDDT missing),
A0A524DP08,Found (pLDDT missing),
A0A524DP20,Found (pLDDT missing),
A0A524DP45,Found (pLDDT missing),
A0A524DP35,Found (pLDDT missing),
A0A524DNZ9,Found (pLDDT missing),
A0A524DNZ4,Found (pLDDT missing),
A0A524DP04,Found (pLDDT missing),
A0A524DP13,Found (pLDDT missing),
A0A524DP12,Found (pLDDT missing),
A0A524DP29,Found (pLDDT missing),
A0A524DP51,Found (pLDDT missing),
A0A524FGZ6,Found (pLDDT missing),
A0A524DP09,Found (pLDDT missing),
A0A524DP15,Found (pLDDT missing),
A0A524DP10,Found (pLDDT missing),
A0A524DP22,Found (pLDDT missing),
A0A524DP28,Found (pLDDT missing),
A0A524DP23,Found (pLDDT missing),
A0A524DP40,Found (pLDDT missing),
A0A524DP59,Found (pLDDT missing),
A0A524DP53,Found (pLDDT missing),
A0A524DP21,Found (pLDDT missing),
A0A524DP18,Found (pLDDT missing),
A0A524DP24,Found (pLDDT missing),
A0A524DP19,Found (pLDDT missing),
A0A524DP33,Found (pLDDT missing),
A0A524DP38,Found (pLDDT missing),
A0A524DP34,Found (pLDDT missing),
A0A524DP48,Found (pLDDT missing),
A0A524DP31,Found (pLDDT missing),
A0A524DP25,Found (pLDDT missing),
A0A524DP32,Found (pLDDT missing),
A0A524DP30,Found (pLDDT missing),
A0A524DP44,Found (pLDDT missing),
A0A524DP50,Found (pLDDT missing),
A0A524DP42,Found (pLDDT missing),
A0A524DP54,Found (pLDDT missing),
A0A524DP74,Found (pLDDT missing),
A0A524DP47,Found (pLDDT missing),
A0A524DP36,Found (pLDDT missing),
A0A524DP39,Found (pLDDT missing),
A0A524DP52,Found (pLDDT missing),
A0A524DP64,Found (pLDDT missing),
A0A524DP55,Found (pLDDT missing),
A0A524DP62,Found (pLDDT missing),
A0A524DP88,Found (pLDDT missing),
A0A524F3M9,Found (pLDDT missing),
A0A524DP56,Found (pLDDT missing),
A0A524DP57,Found (pLDDT missing),
A0A524DP46,Found (pLDDT missing),
A0A524DP72,Found (pLDDT missing),
A0A524DP63,Found (pLDDT missing),
A0A524DP71,Found (pLDDT missing),
A0A524DP98,Found (pLDDT missing),
A0A524DP91,Found (pLDDT missing),
A0A524DP65,Found (pLDDT missing),
A0A524DP58,Found (pLDDT missing),
A0A524DP67,Found (pLDDT missing),
A0A524DP60,Found (pLDDT missing),
A0A524DP76,Found (pLDDT missing),
A0A524DP82,Found (pLDDT missing),
A0A524DP73,Found (pLDDT missing),
A0A524DP84,Found (pLDDT missing),
A0A524DPB4,Found (pLDDT missing),
A0A524DPA2,Found (pLDDT missing),
A0A524DP75,Found (pLDDT missing),
A0A524DP68,Found (pLDDT missing),
A0A524DP77,Found (pLDDT missing),
A0A524DP70,Found (pLDDT missing),
A0A524DP86,Found (pLDDT missing),
A0A524DP96,Found (pLDDT missing),
A0A524DP83,Found (pLDDT missing),
A0A524DP93,Found (pLDDT missing),
A0A524DPC4,Found (pLDDT missing),
A0A524DPB3,Found (pLDDT missing),
A0A524DP81,Found (pLDDT missing),
A0A524DP78,Found (pLDDT missing),
A0A524DP87,Found (pLDDT missing),
A0A524DP85,Found (pLDDT missing),
A0A524DP97,Found (pLDDT missing),
A0A524DPA6,Found (pLDDT missing),
A0A524DP90,Found (pLDDT missing),
A0A524DP99,Found (pLDDT missing),
A0A524DPD2,Found (pLDDT missing),
A0A524DPC1,Found (pLDDT missing),
A0A524DP94,Found (pLDDT missing),
A0A524DP89,Found (pLDDT missing),
A0A524DP95,Found (pLDDT missing),
A0A524DP92,Found (pLDDT missing),
A0A524DPA8,Found (pLDDT missing),
A0A524DPB6,Found (pLDDT missing),
A0A524DPA1,Found (pLDDT missing),
A0A524DPA7,Found (pLDDT missing),
A0A524DPE6,Found (pLDDT missing),
A0A524DPD0,Found (pLDDT missing),
A0A524DPA3,Found (pLDDT missing),
A0A524DPA0,Found (pLDDT missing),
A0A524DPA4,Found (pLDDT missing),
A0A524DPA5,Found (pLDDT missing),
A0A524DPC0,Found (pLDDT missing),
A0A524DPC5,Found (pLDDT missing),
A0A524DPA9,Found (pLDDT missing),
A0A524DPB8,Found (pLDDT missing),
A0A524DPF6,Found (pLDDT missing),
A0A524DPD7,Found (pLDDT missing),
A0A524DPB1,Found (pLDDT missing),
A0A524DPB2,Found (pLDDT missing),
A0A524DPB0,Found (pLDDT missing),
A0A524DPB5,Found (pLDDT missing),
A0A524DPD1,Found (pLDDT missing),
A0A524DPB9,Found (pLDDT missing),
A0A524DPG6,Found (pLDDT missing),
A0A524DPE4,Found (pLDDT missing),
A0A524DPB7,Found (pLDDT missing),
A0A524DPC3,Found (pLDDT missing),
A0A524DPC2,Found (pLDDT missing),
A0A524DPC7,Found (pLDDT missing),
A0A524DPE1,Found (pLDDT missing),
A0A524DPE7,Found (pLDDT missing),
A0A524DPC8,Found (pLDDT missing),
A0A524DPD9,Found (pLDDT missing),
A0A524DPH6,Found (pLDDT missing),
A0A524DPF4,Found (pLDDT missing),
A0A524DPC6,Found (pLDDT missing),
A0A524DPD3,Found (pLDDT missing),
A0A524DPE0,Found (pLDDT missing),
A0A524DPF1,Found (pLDDT missing),
A0A524DPF9,Found (pLDDT missing),
A0A524DPD8,Found (pLDDT missing),
A0A524DPE9,Found (pLDDT missing),
A0A524DPI5,Found (pLDDT missing),
A0A524DPG4,Found (pLDDT missing),
A0A524DPD5,Found (pLDDT missing),
A0A524DPE3,Found (pLDDT missing),
A0A524DPE5,Found (pLDDT missing),
A0A524DPF0,Found (pLDDT missing),
A0A524DPG1,Found (pLDDT missing),
A0A524DPG5,Found (pLDDT missing),
A0A524DPE8,Found (pLDDT missing),
A0A524DPF7,Found (pLDDT missing),
A0A524DPJ6,Found (pLDDT missing),
A0A524DPH2,Found (pLDDT missing),
A0A524DPE2,Found (pLDDT missing),
A0A524DPF8,Found (pLDDT missing),
A0A524DPF3,Found (pLDDT missing),
A0A524DPG2,Found (pLDDT missing),
A0A524DPH1,Found (pLDDT missing),
A0A524DPH4,Found (pLDDT missing),
A0A524DPF5,Found (pLDDT missing),
A0A524DPG9,Found (pLDDT missing),
A0A524DPK2,Found (pLDDT missing),
A0A524DPI6,Found (pLDDT missing),
A0A524DPF2,Found (pLDDT missing),
A0A524DPG7,Found (pLDDT missing),
A0A524DPG3,Found (pLDDT missing),
A0A524DPH5,Found (pLDDT missing),
A0A524DPI2,Found (pLDDT missing),
A0A524DPI0,Found (pLDDT missing),
A0A524DPG8,Found (pLDDT missing),
A0A524DPH9,Found (pLDDT missing),
A0A524DPK8,Found (pLDDT missing),
A0A524DPJ5,Found (pLDDT missing),
A0A524DPG0,Found (pLDDT missing),
A0A524DPH8,Found (pLDDT missing),
A0A524DPH3,Found (pLDDT missing),
A0A524DPI4,Found (pLDDT missing),
A0A524DPJ2,Found (pLDDT missing),
A0A524DPI9,Found (pLDDT missing),
A0A524DPH7,Found (pLDDT missing),
A0A524DPI7,Found (pLDDT missing),
A0A524DPL7,Found (pLDDT missing),
A0A524DPK3,Found (pLDDT missing),
A0A524DPH0,Found (pLDDT missing),
A0A524DPJ1,Found (pLDDT missing),
A0A524DPJ4,Found (pLDDT missing),
A0A524DPK0,Found (pLDDT missing),
A0A524DPI8,Found (pLDDT missing),
A0A524DPM3,Found (pLDDT missing),
A0A524DPL3,Found (pLDDT missing),
A0A524DPI1,Found (pLDDT missing),
A0A524DPK5,Found (pLDDT missing),
A0A524DPK4,Found (pLDDT missing),
A0A524DPK6,Found (pLDDT missing),
A0A524DPL0,Found (pLDDT missing),
A0A524DPJ9,Found (pLDDT missing),
A0A524DPK9,Found (pLDDT missing),
A0A524DPN3,Found (pLDDT missing),
A0A524DPM2,Found (pLDDT missing),
A0A524DPJ0,Found (pLDDT missing),
A0A524DPL5,Found (pLDDT missing),
A0A524DPK1,Found (pLDDT missing),
A0A524DPL4,Found (pLDDT missing),
A0A524DPL9,Found (pLDDT missing),
A0A524DPM0,Found (pLDDT missing),
A0A524DPL2,Found (pLDDT missing),
A0A524DPL8,Found (pLDDT missing),
A0A524DPP2,Found (pLDDT missing),
A0A524DPN7,Found (pLDDT missing),
A0A524DPK7,Found (pLDDT missing),
A0A524DPL1,Found (pLDDT missing),
A0A524DPM8,Found (pLDDT missing),
A0A524DPM9,Found (pLDDT missing),
A0A524DPN0,Found (pLDDT missing),
A0A524DPM5,Found (pLDDT missing),
A0A524DPM7,Found (pLDDT missing),
A0A524DPQ2,Found (pLDDT missing),
A0A524DPQ0,Found (pLDDT missing),
A0A524DPL6,Found (pLDDT missing),
A0A524DPN6,Found (pLDDT missing),
A0A524DPM1,Found (pLDDT missing),
A0A524DPN5,Found (pLDDT missing),
A0A524DPN9,Found (pLDDT missing),
A0A524DPN8,Found (pLDDT missing),
A0A524DPN2,Found (pLDDT missing),
A0A524DPN4,Found (pLDDT missing),
A0A524DPQ6,Found (pLDDT missing),
A0A524DPM4,Found (pLDDT missing),
A0A524DPP8,Found (pLDDT missing),
A0A524DPN1,Found (pLDDT missing),
A0A524DPQ4,Found (pLDDT missing),
A0A524DPQ1,Found (pLDDT missing),
A0A524DPP1,Found (pLDDT missing),
A0A524DPP3,Found (pLDDT missing),
A0A524DPS2,Found (pLDDT missing),
A0A524DPR6,Found (pLDDT missing),
A0A524DPP0,Found (pLDDT missing),
A0A524DPR2,Found (pLDDT missing),
A0A524DPP4,Found (pLDDT missing),
A0A524DPQ8,Found (pLDDT missing),
A0A524DPR5,Found (pLDDT missing),
A0A524DPQ5,Found (pLDDT missing),
A0A524DPP6,Found (pLDDT missing),
A0A524DPS7,Found (pLDDT missing),
A0A524DPS5,Found (pLDDT missing),
A0A524DPQ3,Found (pLDDT missing),
A0A524DPR8,Found (pLDDT missing),
A0A524DPP9,Found (pLDDT missing),
A0A524DPS0,Found (pLDDT missing),
A0A524DPS4,Found (pLDDT missing),
A0A524DPS1,Found (pLDDT missing),
A0A524DPR1,Found (pLDDT missing),
A0A524DPP7,Found (pLDDT missing),
A0A524DPT3,Found (pLDDT missing),
A0A524DPT1,Found (pLDDT missing),
A0A524DPQ9,Found (pLDDT missing),
A0A524DPT4,Found (pLDDT missing),
A0A524DPR4,Found (pLDDT missing),
A0A524DPS6,Found (pLDDT missing),
A0A524DPT6,Found (pLDDT missing),
A0A524DPS3,Found (pLDDT missing),
A0A524DPQ7,Found (pLDDT missing),
A0A524DPT5,Found (pLDDT missing),
A0A524DPT7,Found (pLDDT missing),
A0A524DPR7,Found (pLDDT missing),
A0A524DPT8,Found (pLDDT missing),
A0A524DPR9,Found (pLDDT missing),
A0A524DPT2,Found (pLDDT missing),
A0A524DPT9,Found (pLDDT missing),
A0A524DPV6,Found (pLDDT missing),
A0A524DPS9,Found (pLDDT missing),
A0A524DPS8,Found (pLDDT missing),
A0A524DPU5,Found (pLDDT missing),
A0A524DPU1,Found (pLDDT missing),
A0A524DPU4,Found (pLDDT missing),
A0A524DPU0,Found (pLDDT missing),
A0A524DPU2,Found (pLDDT missing),
A0A524DPV0,Found (pLDDT missing),
A0A524DPW7,Found (pLDDT missing),
A0A524DPU3,Found (pLDDT missing),
A0A524DPU7,Found (pLDDT missing),
A0A524DPV4,Found (pLDDT missing),
A0A524DPV2,Found (pLDDT missing),
